,ZIP,Total Releases,Total Population,Percent_White,Percent_Black_African_American,Percent_American_Indian,Percent_Asian,Percent_Native_Hawaiian_PI,Percent_Other_Race,Percent_Hispanic_Latino,Percent_50_PL,Percent_125_PL,Percent_185_PL,Percent_200_PL,Percent_300_PL,Percent_400_PL,Percent_500_PL,Total Releases Binned
89,76086,18391.284200000002,22355,74.26079176917916,2.9389398344889286,0.9349138895101767,0.17445761574591814,0.0,3.3639006933571904,19.02035338850369,3.654663386267054,15.499888168195033,29.25520017893089,32.507269067322746,55.44173562961306,69.40281816148513,78.33594274211586,4
90,78263,17545.0027337288,4435,53.73167981961669,9.379932356257047,1.2852311161217589,0.0,0.9695603156708005,5.794813979706877,35.3325817361894,5.005636978579481,14.813979706877115,19.481397970687713,21.42051860202931,30.73280721533258,51.364148816234504,67.35062006764375,4
91,77523,17186.660000000003,23455,65.1716052014496,6.821573225325091,0.20038371349392453,0.6693668727350245,0.0,0.79727137070987,25.295246216158603,6.736303560008528,13.464080153485398,19.019398848859517,19.8635685354935,28.471541249200598,39.13877638030271,48.94905137497335,4
92,75633,17011.0,12648,71.09424414927261,18.49304237824162,0.24509803921568626,0.31625553447185323,0.0,1.1780518659076533,9.97786211258697,3.4709044908285893,16.508538899430743,33.3886780518659,35.610373181530676,53.036053130929794,67.90006325110689,80.34471853257432,4
93,78414,16922.0,40263,34.90549636142364,3.5665499341827487,0.4396095670963416,5.96329135931252,0.07451009611802399,1.649156794078931,54.0272706951792,2.590467675036634,8.523954995901944,14.603978839132703,16.784640985520205,28.8925316046991,46.01991903236222,61.237364329533314,4
94,78045,16390.0,66583,5.822807623567577,0.36946367691452775,0.2673355060601054,0.6758481894777947,0.0,2.2077707522941292,92.86905065857651,4.649835543607227,14.0020726011144,26.584864004325425,30.094768935013445,47.54667107219561,63.32547346920385,75.04768484447982,4
95,77506,16214.139799999997,38590,7.945063487950247,1.3604560767038092,1.2075667271313812,0.19175952319253695,0.0,2.7856957761078003,89.90152889349572,7.950246177766261,31.321585903083697,51.46929256284012,56.892977455299295,79.30551956465406,87.66001554806945,93.1433013734128,4
96,76682,16136.000709446716,2846,76.49332396345748,5.165144061841181,0.7378777231201686,0.0,0.10541110330288123,2.9515108924806746,17.32255797610682,4.4272663387210125,14.792691496837667,23.82290934645116,27.933942375263527,46.97821503865074,70.97680955727337,85.76950105411103,4
97,78041,15747.615,46367,4.84611900705243,1.056786076304268,0.25017792826794916,0.8303319170962107,0.0,2.0618112019324086,93.49537386503333,11.503871287769318,28.930058015398885,44.266396359479806,46.45760993810253,61.14477969245369,74.03325641080941,82.2610908620355,4
98,77481,15297.806283828386,35,28.57142857142857,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,65.71428571428571,65.71428571428571,65.71428571428571,71.42857142857143,71.42857142857143,71.42857142857143,4
